timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,ch_07_raw,channel_8,channel_9,sensor_id
2047-03-15 01:25:30,54.55,65.08,64.55,50.82,61.13,58.16,62.13,61.69,60.54,RADIO-7
2047-03-15 01:42:20,74.67,58.39,56.5,60.27,,64.6,60.71,58.72,48.52,RADIO-7
2047-03-15 01:11:50,47.76,54.92,54.45,51.5,63.04,,54.88,56.36,65.67,RADIO-7
2047-03-15 01:52:20,51.55,67.86,55.6,47.87,58.98,65.62,76.95,72.33,55.44,RADIO-7
2047-03-15 02:15:20,68.68,55.39,70.13,53.65,66.23,54.98,59.32,67.28,53.58,RADIO-7
2047-03-15 00:34:50,,58.5,67.65,64.86,59.15,56.04,67.08,55.39,58.77,RADIO-7
2047-03-15 00:27:00,66.95,60.72,54.45,55.12,59.26,52.49,66.36,65.57,61.19,RADIO-7
2047-03-15 01:45:50,50.07,62.17,62.68,52.92,56.32,57.64,55.05,,60.88,RADIO-7
2047-03-15 03:10:50,60.09,66.58,61.88,58.29,65.13,62.85,61.99,59.25,59.56,RADIO-7
2047-03-15 02:24:00,,,63.99,,57.07,59.93,54.71,54.4,58.39,RADIO-7
2047-03-15 00:14:30,61.97,63.05,59.73,61.59,69.66,50.71,66.28,54.09,50.86,RADIO-7
2047-03-15 00:57:30,61.39,62.81,58.22,65.48,60.74,60.45,62.82,55.84,49.31,RADIO-7
2047-03-15 02:32:20,59.43,64.44,57.83,170.51,62.37,66.41,54.67,59.22,60.99,RADIO-7
2047-03-15 01:59:30,60.9,56.27,55.47,66.77,63.76,59.51,57.26,64.38,49.99,RADIO-7
2047-03-15 00:31:40,57.32,62.76,67.42,63.52,47.4,66.5,67.7,68.73,64.94,RADIO-7
2047-03-15 02:05:20,54.14,54.57,42.56,58.51,58.96,58.41,58.38,65.97,59.2,RADIO-7
2047-03-15 00:29:40,,56.37,61.68,47.55,62.34,69.55,63.43,46.47,65.02,RADIO-7
2047-03-15 02:08:00,56.24,58.83,59.42,55.97,61.64,69.9,57.57,61.64,51.78,RADIO-7
2047-03-15 01:32:40,57.07,59.18,65.59,63.16,50.21,59.35,54.26,53.02,,RADIO-7
2047-03-15 02:22:40,55.01,57.14,54.71,53.06,66.06,60.91,60.47,54.98,56.81,RADIO-7
2047-03-15 01:05:20,52.08,62.62,57.52,,63.34,50.46,55.47,,63.97,RADIO-7
2047-03-15 01:55:11,66.96,60.04,64.56,57.42,66.13,55.78,,57.91,51.65,RADIO-7
2047-03-15 03:17:30,65.64,55.45,52.24,58.17,,64.12,51.25,50.55,65.5,RADIO-7
2047-03-15 02:47:10,56.12,52.24,59.41,67.87,70.91,58.6,55.19,58.76,52.88,RADIO-7
2047-03-15 02:04:00,63.11,63.73,62.59,56.08,57.81,53.99,62.47,57.43,63.7,RADIO-7
2047-03-15 02:21:30,56.81,60.93,48.85,68.98,65.63,54.04,60.5,49.95,,RADIO-7
2047-03-15 03:15:50,58.32,68.69,61.72,64.7,56.17,62.16,58.76,54.93,61.3,RADIO-7
2047-03-15 02:52:30,69.44,64.38,65.33,42.51,57.48,,64.73,51.48,53.31,RADIO-7
2047-03-15 02:18:10,58.31,57.05,59.77,57.1,62.2,57.39,60.5,60.12,52.5,RADIO-7
2047-03-15 01:25:10,59.7,59.28,62.15,,67.4,,52.13,55.08,71.19,RADIO-7
2047-03-15 02:34:20,56.65,52.92,59.99,51.67,46.75,60.13,65.27,55.22,56.62,RADIO-7
2047-03-15 01:13:10,59.67,53.59,59.05,55.87,65.03,63.17,49.03,63.55,71.91,RADIO-7
2047-03-15 02:01:20,56.76,66.61,60.44,70.2,58.92,53.73,61.88,63.42,63.1,RADIO-7
2047-03-15 01:18:30,46.19,57.8,,55.77,75.53,58.11,47.91,60.49,53.3,RADIO-7
2047-03-15 01:06:20,59.31,60.12,57.84,69.86,54.92,65.28,65.97,,62.97,RADIO-7
2047-03-15 02:27:30,71.08,52.68,69.02,50.43,51.04,55.11,61.41,44.87,60.43,RADIO-7
2047-03-15 00:05:50,52.67,69.83,57.78,61.6,60.56,60.42,67.72,60.9,51.56,RADIO-7
2047-03-15 00:34:10,54.37,55.46,58.89,63.08,52.35,69.49,69.99,66.83,52.13,RADIO-7
2047-03-15 01:41:20,49.33,50.51,66.5,54.86,58.77,55.28,69.84,61.83,60.06,RADIO-7
2047-03-15 03:07:20,69.8,59.97,56.51,59.51,49.49,68.05,,54.47,63.83,RADIO-7
2047-03-15 03:06:00,,65.03,55.23,74.33,64.79,70.52,58.87,71.09,60.28,RADIO-7
2047-03-15 00:07:10,58.19,53.91,,59.79,59.15,57.86,56.14,52.13,60.38,RADIO-7
2047-03-15 00:43:30,59.64,52.65,54.63,55.26,66.28,,59.81,51.6,62.84,RADIO-7
2047-03-15 02:27:50,57.84,59.11,58.73,56.53,57.01,70.83,58.4,62.35,65.77,RADIO-7
2047-03-15 01:11:30,,65.12,57.8,64.81,65.75,57.2,62.37,52.53,59.5,RADIO-7
2047-03-15 00:38:00,,,57.34,67.09,67.73,64.98,61.21,63.88,63.14,RADIO-7
2047-03-15 02:00:40,61.03,72.44,59.16,55.42,54.86,57.01,58.09,63.63,61.09,RADIO-7
2047-03-15 00:00:50,58.6,60.24,68.04,55.25,50.42,65.02,60.94,45.81,69.15,RADIO-7
2047-03-15 02:46:31,63.44,62.93,57.57,67.86,56.1,62.39,60.48,63.84,62.15,RADIO-7
2047-03-15 02:54:10,65.3,60.63,53.15,69.7,56.73,56.67,51.9,49.56,61.36,RADIO-7
2047-03-15 01:12:11,64.31,66.18,,42.97,58.46,51.96,64.23,65.66,56.75,RADIO-7
2047-03-15 03:09:40,63.58,60.04,59.71,51.81,,56.83,60.89,52.26,57.53,RADIO-7
2047-03-15 01:37:30,61.49,51.25,54.24,62.16,60.14,60.62,60.36,70.13,,RADIO-7
2047-03-15 02:01:10,,58.28,67.91,65.4,60.08,58.66,60.85,55.11,62.99,RADIO-7
2047-03-15 00:53:00,,53.85,56.45,65.7,50.51,,45.73,63.14,58.88,RADIO-7
2047-03-15 01:44:50,66.57,60.11,,60.05,49.36,62.64,53.1,55.92,55.08,RADIO-7
2047-03-15 03:08:30,62.53,59.57,71.15,59.7,55.22,,66.86,67.39,62.02,RADIO-7
2047-03-15 00:05:40,64.94,55.18,61.35,62.53,48.53,51.44,56.23,58.27,59.59,RADIO-7
2047-03-15 00:52:00,64.95,55.7,63.13,66.06,59.76,52.56,61.3,52.99,,RADIO-7
2047-03-15 00:28:31,55.11,70.27,51.31,57.01,59.51,60.79,60.35,62.47,61.7,RADIO-7
2047-03-15 00:12:30,64.93,60.85,64.33,60.44,53.91,55.38,55.78,56.54,68.91,RADIO-7
2047-03-15 00:28:50,62.05,50.32,59.7,55.44,47.48,52.08,48.54,,58.73,RADIO-7
2047-03-15 00:15:40,57.65,60.49,52.46,65.23,53.61,60.43,60.73,,58.62,RADIO-7
2047-03-15 00:08:30,,65.13,55.01,63.3,75.29,66.12,,62.72,64.06,RADIO-7
2047-03-15 01:31:50,59.07,64.07,64.66,66.77,62.25,66.94,61.9,52.74,54.87,RADIO-7
2047-03-15 02:11:20,59.58,,65.36,60.88,67.12,53.41,61.95,59.46,70.87,RADIO-7
2047-03-15 03:02:30,59.52,63.14,71.61,58.81,66.04,49.7,66.16,52.74,53.54,RADIO-7
2047-03-15 02:18:30,54.49,54.16,47.85,46.62,65.19,55.5,69.01,,66.17,RADIO-7
2047-03-15 02:17:30,68.72,61.1,54.07,53.2,59.41,145.13,59.18,61.09,63.04,RADIO-7
2047-03-15 01:09:50,60.41,66.89,48.43,59.47,52.81,58.63,62.36,61.6,70.77,RADIO-7
2047-03-15 02:04:30,,59.82,55.73,50.51,62.81,63.11,64.83,57.12,68.39,RADIO-7
2047-03-15 00:36:40,73.89,63.23,64.23,57.6,59.65,67.2,57.43,55.26,61.77,RADIO-7
2047-03-15 01:24:40,60.29,59.2,57.3,58.8,55.45,52.66,55.64,63.39,59.54,RADIO-7
2047-03-15 01:58:20,61.27,70.4,53.03,60.27,60.81,66.44,62.01,71.09,60.59,RADIO-7
2047-03-15 02:25:50,70.77,58.1,68.13,63.08,60.12,,60.92,48.8,52.96,RADIO-7
2047-03-15 01:41:10,52.53,63.05,50.72,42.87,,61.13,70.34,65.88,50.95,RADIO-7
2047-03-15 01:04:30,71.26,57.8,52.22,56.71,61.28,51.47,64.91,58.21,49.34,RADIO-7
2047-03-15 00:15:30,,65.03,68.66,66.34,59.26,54.77,54.13,56.67,58.63,RADIO-7
2047-03-15 02:05:10,51.89,67.57,57.78,60.28,62.44,55.4,65.87,61.39,50.85,RADIO-7
2047-03-15 03:12:30,66.06,61.57,59.81,61.77,65.15,47.57,65.73,72.05,59.98,RADIO-7
2047-03-15 01:48:30,66.76,70.65,55.74,61.26,60.67,57.93,58.15,53.23,65.97,RADIO-7
2047-03-15 00:24:40,63.13,51.8,66.13,68.57,,51.13,54.6,57.39,55.91,RADIO-7
2047-03-15 02:05:30,66.32,56.08,57.75,49.96,63.83,62.19,51.66,63.45,54.84,RADIO-7
2047-03-15 01:20:20,50.36,54.58,56.36,70.07,66.16,54.68,58.71,65.89,61.64,RADIO-7
2047-03-15 01:07:00,60.03,56.12,62.1,60.11,60.9,57.81,62.91,62.98,56.42,RADIO-7
2047-03-15 00:41:30,62.43,60.13,65.41,51.4,58.88,66.04,58.47,53.25,64.11,RADIO-7
2047-03-15 00:56:40,55.07,59.83,62.49,,56.56,54.44,63.66,55.49,56.6,RADIO-7
2047-03-15 02:36:30,56.62,,70.78,64.6,60.59,52.19,62.08,60.13,71.21,RADIO-7
2047-03-15 00:33:20,62.15,53.72,48.74,,57.46,56.69,101.0,57.69,65.6,RADIO-7
2047-03-15 02:25:20,51.72,60.53,65.29,67.77,56.15,51.9,56.29,53.99,57.02,RADIO-7
2047-03-15 00:15:10,65.81,74.96,55.86,65.04,52.68,60.56,,54.17,58.19,RADIO-7
2047-03-15 02:02:00,62.45,57.21,49.61,64.53,67.89,,58.95,61.46,71.37,RADIO-7
2047-03-15 01:30:00,65.01,59.37,65.98,63.71,53.68,,64.26,68.49,58.93,RADIO-7
2047-03-15 01:55:10,66.96,60.04,64.56,57.42,66.13,55.78,,57.91,51.65,RADIO-7
2047-03-15 01:37:20,61.09,60.49,50.07,57.13,,69.57,61.16,58.65,56.22,RADIO-7
2047-03-15 01:13:40,47.6,59.52,68.86,50.3,64.51,51.7,57.34,59.58,58.44,RADIO-7
2047-03-15 01:41:30,68.98,65.37,57.17,53.24,66.71,61.22,48.46,66.89,55.87,RADIO-7
2047-03-15 03:12:31,66.06,61.57,59.81,61.77,65.15,47.57,65.73,72.05,59.98,RADIO-7
2047-03-15 00:46:40,60.68,64.33,64.07,61.81,54.04,60.68,58.65,53.26,60.28,RADIO-7
2047-03-15 01:08:20,64.27,58.25,59.3,60.14,60.64,62.64,61.41,60.87,65.53,RADIO-7
2047-03-15 02:35:00,56.67,62.63,65.48,61.01,59.13,55.31,58.36,68.46,69.24,RADIO-7
2047-03-15 02:56:10,67.04,57.48,57.74,54.35,56.89,59.84,61.37,60.31,54.68,RADIO-7
2047-03-15 01:34:40,48.78,60.74,49.08,65.92,57.07,61.31,64.16,63.2,53.81,RADIO-7
2047-03-15 02:32:30,61.67,56.92,62.5,54.52,57.45,52.28,59.04,50.78,65.8,RADIO-7
2047-03-15 01:55:40,63.56,59.47,54.82,,62.59,63.12,48.39,67.3,60.62,RADIO-7
2047-03-15 03:16:30,53.38,61.56,53.6,40.94,62.92,55.65,61.38,57.97,,RADIO-7
2047-03-15 01:54:30,57.75,62.54,67.31,61.11,62.57,54.45,50.07,71.95,,RADIO-7
2047-03-15 00:55:50,59.12,50.43,56.81,62.33,60.3,60.5,53.55,56.18,60.74,RAD1O-7
2047-03-15 01:47:00,58.44,56.71,56.48,56.46,,54.88,63.95,62.42,57.13,RADIO-7
2047-03-15 00:52:20,67.83,59.5,62.21,51.01,59.19,66.61,52.94,66.65,63.93,RADIO-7
2047-03-15 02:10:20,62.28,56.24,53.38,56.13,69.86,60.35,59.56,58.7,54.47,RADIO-7
2047-03-15 02:33:50,55.8,58.42,61.55,72.45,56.38,55.7,59.92,50.31,59.63,RADIO-7
2047-03-15 03:16:00,49.84,57.84,55.01,59.85,69.92,67.12,51.81,50.34,50.57,RADIO-7
2047-03-15 03:15:30,59.62,63.01,61.16,60.12,47.08,63.62,45.36,43.53,68.09,RADIO-7
2047-03-15 01:24:20,56.45,64.04,57.5,58.23,59.23,67.61,69.46,64.4,,RADIO-7
2047-03-15 02:58:10,62.08,59.51,58.69,60.21,57.68,47.52,64.76,59.43,56.4,RADIO-7
2047-03-15 00:22:10,62.84,68.94,54.49,60.87,66.73,60.21,68.37,68.3,52.53,RADIO-7
2047-03-15 00:15:20,55.79,59.96,57.04,67.31,56.58,59.02,56.24,59.32,75.18,RADIO-7
2047-03-15 02:19:00,59.79,66.36,52.32,56.68,55.3,62.32,,67.06,,RADIO-7
2047-03-15 01:38:40,,59.04,60.43,67.7,60.62,68.82,54.45,59.07,66.46,RADIO-7
2047-03-15 02:28:41,66.4,63.73,67.66,56.46,61.99,52.53,59.38,50.6,53.47,RADIO-7
2047-03-15 02:56:40,64.63,62.62,70.17,68.89,67.46,69.22,56.89,,68.43,RADIO-7
2047-03-15 01:05:40,67.08,45.82,59.81,47.61,48.92,54.58,68.68,53.05,67.17,RADIO-7
2047-03-15 02:57:40,52.23,49.33,57.53,56.15,56.06,57.69,65.02,68.6,65.11,RADIO-7
2047-03-15 03:14:30,63.38,49.76,66.45,58.48,67.34,59.32,62.3,63.1,69.47,RADIO-7
2047-03-15 01:35:50,46.73,52.08,60.63,62.95,64.44,66.94,63.61,54.52,58.8,RADIO-7
2047-03-15 01:35:30,58.69,61.17,71.92,54.2,59.59,57.18,62.66,67.97,62.14,RADIO-7
2047-03-15 03:08:20,,171.92,68.98,52.87,54.2,59.55,58.71,64.86,50.58,RADIO-7
2047-03-15 00:46:20,60.42,168.12,60.57,50.8,62.01,52.74,71.51,62.54,53.34,RADIO-7
2047-03-15 02:02:30,,50.98,62.66,56.13,75.01,63.06,65.1,56.81,59.6,RADIO-7
2047-03-15 02:55:40,56.7,52.49,42.42,64.22,51.71,60.86,60.69,64.67,54.9,RADIO-7
2047-03-15 00:46:30,57.69,57.38,58.42,58.82,68.87,60.34,57.88,50.37,70.28,RADIO-7
2047-03-15 01:46:30,52.23,58.75,58.76,59.53,59.64,59.75,57.83,59.96,65.04,RADIO-7
2047-03-15 00:56:10,58.07,56.8,62.05,,64.37,57.33,47.28,58.56,65.15,RADIO-7
2047-03-15 00:37:50,53.53,53.38,64.19,62.93,57.36,62.36,52.97,65.77,56.4,RADIO-7
2047-03-15 01:56:20,65.54,63.37,59.22,54.09,46.83,53.22,51.96,60.64,66.52,RADIO-7
2047-03-15 00:01:20,57.18,51.58,64.87,51.9,68.56,66.84,52.38,56.24,51.44,RADIO-7
2047-03-15 00:14:10,56.99,52.01,65.16,54.9,57.15,,53.66,64.54,65.95,RADIO-7
2047-03-15 02:57:50,66.96,61.92,60.79,69.99,55.81,58.77,53.59,48.84,,RADIO-7
2047-03-15 02:32:50,61.12,54.03,54.11,62.06,58.43,75.36,62.03,54.02,67.63,RADIO-7
2047-03-15 00:11:20,62.17,55.59,64.1,59.15,60.88,65.2,61.1,52.75,54.45,RADIO-7
2047-03-15 03:07:00,63.83,62.75,54.21,60.16,63.86,57.13,70.85,,,RADIO-7
2047-03-15 00:16:00,61.78,,58.33,56.57,49.87,53.14,55.05,63.21,60.74,RADIO-7
2047-03-15 00:56:50,61.46,70.63,62.78,67.38,63.22,59.32,59.76,69.12,70.81,RADIO-7
2047-03-15 00:20:10,54.54,63.18,77.91,70.22,61.83,60.89,59.29,61.21,61.43,RADIO-7
2047-03-15 00:26:00,71.19,56.72,44.19,60.62,58.83,59.05,61.84,57.89,64.64,RADIO-7
2047-03-15 02:58:00,57.19,56.97,57.27,54.86,56.08,69.63,,55.89,60.39,RADIO-7
2047-03-15 02:39:50,62.69,63.35,54.12,63.93,65.12,60.58,55.43,61.85,68.18,RADIO-7
2047-03-15 02:47:50,63.81,62.13,60.76,62.94,57.83,68.12,50.64,57.44,59.34,RADIO-7
2047-03-15 01:45:30,57.44,61.72,54.11,63.03,57.93,55.43,58.38,52.92,53.38,RADIO-7
2047-03-15 01:18:20,58.35,58.57,56.18,63.43,67.74,60.23,64.5,66.35,57.35,RADIO-7
2047-03-15 01:32:50,57.4,65.72,58.58,57.14,54.57,,,57.86,56.26,RADIO-7
2047-03-15 02:00:30,64.46,61.44,57.85,53.54,56.31,45.04,67.74,60.08,58.35,RADIO-7
2047-03-15 00:48:50,65.1,61.11,59.19,48.55,70.22,62.62,60.01,59.28,58.7,RADIO-7
2047-03-15 02:08:40,63.79,63.94,52.1,53.45,57.94,46.69,56.07,63.79,61.98,RADIO-7
2047-03-15 01:09:00,61.99,58.92,71.13,59.53,62.16,62.19,69.03,61.88,64.94,RADIO-7
2047-03-15 02:57:20,57.83,64.08,61.05,64.31,56.6,61.42,,63.22,64.07,RADIO-7
2047-03-15 03:13:50,50.13,66.68,67.17,62.31,51.75,51.96,57.38,68.34,69.61,RADIO-7
2047-03-15 00:27:20,65.78,67.18,54.63,61.35,,69.48,66.23,45.87,60.89,RADIO-7
2047-03-15 00:20:00,64.75,60.34,,,69.98,59.31,63.81,58.6,58.05,RADIO-7
2047-03-15 02:30:50,60.28,69.86,66.37,62.28,47.49,61.73,48.11,,64.58,RADIO-7
2047-03-15 01:56:00,,,66.25,53.67,59.23,65.98,67.98,52.42,45.87,RADIO-7
2047-03-15 00:47:00,69.52,70.36,58.02,48.94,60.51,65.52,56.65,49.88,52.8,RADIO-7
2047-03-15 01:00:40,64.14,64.42,61.52,56.35,64.77,68.34,62.18,59.61,69.53,RADIO-7
2047-03-15 02:04:20,61.12,62.26,55.75,59.72,72.22,,66.73,58.51,65.33,RADIO-7
2047-03-15 00:51:40,58.69,53.15,55.09,51.51,57.12,58.89,70.47,59.33,61.31,RAD1O-7
2047-03-15 01:25:00,61.62,66.64,56.79,66.88,58.37,69.31,62.13,,55.82,RADIO-7
2047-03-15 00:29:50,76.32,70.96,70.55,59.48,46.68,65.26,62.38,62.59,62.21,RADIO-7
2047-03-15 02:31:50,61.31,59.02,62.7,66.35,53.78,68.04,,54.28,60.13,RADIO-7
2047-03-15 02:14:50,54.63,65.63,62.71,65.26,60.23,52.17,66.19,65.32,61.16,RADIO-7
2047-03-15 02:16:40,56.9,60.36,53.7,68.22,58.08,71.95,45.69,61.72,66.34,RADIO-7
2047-03-15 00:11:30,56.13,67.42,58.74,62.03,56.87,57.02,54.99,56.6,61.61,RADIO-7
2047-03-15 02:10:30,63.66,65.17,58.02,61.19,62.35,58.41,71.34,62.13,60.6,RADIO-7
2047-03-15 01:27:10,63.42,63.69,59.61,61.25,61.26,64.84,60.08,59.26,50.35,RADIO-7
2047-03-15 03:13:10,58.05,62.45,52.2,64.33,72.32,57.58,56.44,57.99,54.58,RADIO-7
2047-03-15 02:49:30,57.1,59.6,61.25,42.97,61.06,54.88,47.72,62.31,58.42,RADIO-7
2047-03-15 02:14:00,57.39,48.64,54.29,59.25,62.51,54.82,,53.27,57.47,RADIO-7
2047-03-15 02:15:50,51.09,58.84,70.69,63.65,44.68,61.07,68.07,67.21,58.83,RADIO-7
2047-03-15 00:20:30,51.59,62.92,58.12,49.28,68.49,61.26,61.47,53.9,60.14,RADIO-7
2047-03-15 02:23:50,70.78,59.38,67.04,66.98,51.13,61.54,65.97,55.4,54.93,RADIO-7
2047-03-15 00:09:40,61.99,55.77,63.13,60.96,60.78,75.85,56.49,54.81,67.83,RADIO-7
2047-03-15 03:11:20,69.57,64.16,53.33,54.79,50.13,,63.5,56.23,48.63,RADIO-7
2047-03-15 01:00:30,62.41,65.3,56.21,64.61,60.1,64.1,65.24,63.47,58.59,RADIO-7
2047-03-15 02:26:11,61.34,,60.81,64.54,68.07,55.6,66.82,62.39,66.92,RADIO-7
2047-03-15 00:44:10,52.51,63.53,51.8,55.63,58.77,60.84,54.84,65.16,59.82,RADIO-7
2047-03-15 02:18:50,55.39,63.03,71.47,,61.79,60.65,64.71,59.2,59.71,RADIO-7
2047-03-15 03:00:20,58.07,67.16,57.83,68.83,64.03,55.32,64.84,51.55,58.92,RADIO-7
2047-03-15 00:41:20,70.59,67.43,60.09,59.1,66.73,49.83,67.42,,55.03,RADIO-7
CORRUPTED_TS_6590,54.96,153.02,65.25,68.18,,72.35,67.14,55.59,57.33,RADIO-7
2047-03-15 01:40:40,62.48,49.18,63.34,60.66,54.89,59.64,59.04,59.07,60.13,RADIO-7
2047-03-15 02:48:40,72.45,65.29,71.95,68.65,61.31,65.24,55.28,,68.3,RADIO-7
2047-03-15 02:59:40,69.13,64.13,66.92,65.17,55.1,63.35,54.81,60.72,56.82,RADIO-7
2047-03-15 01:31:40,60.52,43.78,67.24,59.64,63.68,59.9,32.0,61.43,60.21,RADIO-7
2047-03-15 00:24:30,52.08,65.61,56.61,61.07,51.99,57.77,52.27,67.07,53.06,RADIO-7
2047-03-15 00:41:50,65.51,70.21,69.12,62.96,62.11,57.85,62.85,63.37,59.06,RADIO-7
2047-03-15 02:40:00,63.86,53.33,53.08,53.58,60.18,66.7,59.15,68.54,57.37,RADIO-7
2047-03-15 03:10:00,58.21,,61.99,63.11,52.07,40.67,60.52,61.97,65.83,RADIO-7
2047-03-15 00:35:20,65.72,62.74,58.79,54.86,60.05,,58.64,61.31,62.31,RADIO-7
2047-03-15 01:13:20,,60.15,61.77,61.23,59.39,48.6,47.59,55.76,60.74,RADIO-7
2047-03-15 02:56:00,59.85,65.32,66.53,58.11,46.66,58.38,66.73,64.69,68.6,RADIO-7
2047-03-15 01:34:00,67.21,58.52,67.34,57.4,58.86,59.87,68.81,64.13,45.14,RADIO-7
2047-03-15 00:55:00,59.93,60.85,,64.03,62.62,,67.57,57.29,55.77,RADIO-7
2047-03-15 01:12:00,58.38,,69.38,53.09,53.66,51.11,65.79,57.08,63.03,RADIO-7
2047-03-15 00:46:00,61.19,59.27,62.1,65.7,60.25,65.46,46.53,61.24,71.38,RADIO-7
2047-03-15 03:03:00,,63.9,58.9,,60.23,54.74,58.88,60.4,63.13,RADIO-7
CORRUPTED_TS_8018,59.57,70.43,,59.5,58.63,57.14,59.47,61.26,56.94,RADIO-7
2047-03-15 02:44:30,65.26,58.4,60.47,65.51,71.65,72.55,63.79,70.48,61.93,RADIO-7
2047-03-15 00:48:30,57.04,75.35,58.54,63.5,55.77,68.8,55.35,61.21,65.49,RADIO-7
2047-03-15 02:30:10,57.64,54.59,54.37,51.88,58.7,60.33,,65.08,68.13,RADIO-7
2047-03-15 01:14:40,56.92,67.12,56.35,59.37,64.92,46.48,54.02,,62.75,RADIO-7
2047-03-15 01:04:10,60.9,64.16,57.89,47.51,48.27,67.61,55.06,61.35,57.64,RADIO-7
2047-03-15 02:52:50,51.21,54.28,52.34,52.68,68.67,148.9,54.08,59.35,52.86,RADIO-7
2047-03-15 01:27:20,55.42,54.39,60.55,61.85,61.19,66.72,69.82,53.29,58.32,RADIO-7
2047-03-15 00:50:30,63.66,59.98,66.14,54.34,60.47,,60.6,63.83,59.75,RADIO-7
2047-03-15 01:21:10,53.51,61.21,68.33,,68.18,51.56,63.26,59.23,51.71,RADIO-7
2047-03-15 00:06:31,61.18,69.77,,62.75,56.08,64.9,54.02,63.06,58.56,RADIO-7
2047-03-15 03:11:30,,,59.79,60.59,51.03,55.57,67.7,47.68,59.04,RADIO-7
2047-03-15 02:36:40,,60.99,64.24,53.76,62.03,57.43,56.22,54.39,51.64,RADIO-7
2047-03-15 02:42:00,65.04,58.08,68.71,64.85,64.19,71.47,61.58,56.46,,RADIO-7
2047-03-15 00:11:10,66.02,54.58,60.23,63.54,59.78,66.58,60.47,68.41,57.7,RADIO-7
2047-03-15 00:03:10,51.53,72.87,52.04,65.37,,,49.56,56.94,56.11,RADIO-7
2047-03-15 02:26:10,61.34,,60.81,64.54,68.07,55.6,66.82,62.39,66.92,RADIO-7
2047-03-15 00:54:00,53.96,57.77,71.78,58.42,64.13,57.05,59.56,59.17,60.28,RADIO-7
2047-03-15 00:43:20,54.44,59.17,52.95,57.29,58.17,68.5,,,63.63,RADIO-7
2047-03-15 00:21:40,50.7,,62.84,65.15,66.58,61.81,77.66,54.71,52.34,RADIO-7
2047-03-15 01:08:10,63.09,58.49,56.7,63.8,60.37,61.09,59.71,64.6,64.91,RADIO-7
2047-03-15 01:06:40,50.43,144.36,61.1,54.82,58.02,61.98,32.0,55.1,55.93,RADIO-7
2047-03-15 01:51:31,66.55,57.54,64.16,65.58,60.75,64.22,64.35,64.35,63.03,RADI0-7
2047-03-15 00:09:00,,67.37,64.09,60.9,67.09,62.05,64.32,53.39,62.52,RADIO-7
2047-03-15 02:40:30,64.25,66.84,51.87,61.32,51.57,57.95,59.87,60.84,59.09,RADIO-7
2047-03-15 02:35:10,71.29,60.12,50.73,65.67,,65.12,63.51,58.14,56.84,RADIO-7
2047-03-15 03:12:00,56.17,64.1,62.08,58.58,55.7,54.74,62.57,63.33,46.51,RADIO-7
2047-03-15 00:25:00,61.5,52.98,50.48,56.48,,71.35,107.0,52.03,57.09,RADIO-7
2047-03-15 03:02:10,60.31,,56.79,63.16,50.88,67.15,73.14,62.35,59.47,RADIO-7
2047-03-15 01:52:00,57.94,58.15,61.21,178.08,57.76,62.21,77.19,50.41,71.81,RADIO-7
2047-03-15 02:54:20,63.91,54.61,59.33,51.64,77.56,60.07,60.12,,71.78,RADIO-7
2047-03-15 02:52:40,52.65,60.09,63.44,63.14,,150.68,65.48,60.69,55.24,RADIO-7
2047-03-15 00:17:40,71.32,60.17,77.69,56.85,57.02,74.03,66.13,66.29,69.35,RADIO-7
2047-03-15 02:03:50,60.16,57.94,,66.15,58.81,51.05,62.67,57.65,54.19,RADIO-7
2047-03-15 03:09:20,67.14,63.13,64.07,55.25,67.36,56.08,54.18,55.21,69.05,RADIO-7
2047-03-15 01:13:50,59.47,62.71,52.99,61.8,63.93,65.41,60.05,58.28,60.75,RADIO-7
2047-03-15 02:04:50,51.56,59.69,54.62,56.64,67.97,158.2,60.05,62.5,58.71,RADIO-7
2047-03-15 02:05:50,75.79,68.25,50.21,64.3,51.29,45.69,72.6,57.22,75.44,RADIO-7
2047-03-15 00:04:00,56.73,58.89,50.81,71.39,59.62,58.09,59.93,63.68,52.64,RADIO-7
2047-03-15 02:15:10,57.36,55.42,52.93,59.63,70.6,51.4,62.59,54.45,61.07,RADIO-7
2047-03-15 01:50:10,56.72,64.86,58.13,58.28,63.96,56.22,60.89,60.23,65.37,RADIO-7
2047-03-15 02:19:40,65.91,59.85,61.11,57.96,57.96,56.53,59.5,54.97,69.7,RADIO-7
2047-03-15 01:28:50,52.73,58.18,65.73,67.63,67.16,67.53,60.01,54.08,58.36,RADIO-7
2047-03-15 03:04:50,71.48,65.33,56.8,165.64,54.59,62.12,58.41,64.97,56.67,RADIO-7
2047-03-15 00:13:40,68.87,64.25,71.96,61.07,54.89,67.33,71.8,71.48,65.93,RADIO-7
2047-03-15 00:42:30,,49.44,65.13,59.09,53.27,46.77,53.7,52.95,63.55,RADIO-7
2047-03-15 02:35:40,62.64,57.88,68.4,64.45,56.56,65.27,50.82,63.06,,RADIO-7
2047-03-15 02:24:50,72.06,65.56,63.88,62.32,68.13,52.07,57.83,57.4,65.7,RADIO-7
2047-03-15 03:09:10,65.78,63.45,69.57,65.75,62.65,,62.33,,40.6,RADIO-7
2047-03-15 02:28:40,66.4,63.73,67.66,56.46,61.99,52.53,59.38,50.6,53.47,RADIO-7
